   r (kpc/h)    Vrot   N(i)  Vrot(measured)   %error        Vcirc       Vc%error       vphirms/vphirm_th Vr_rms/Vr_rms_th   Vz_rms/Vz_rms_th  
    8.57920  103.86956    1.00000  120.52009   -0.16030  121.35641    0.00839    0.00179    0.00035    0.00029
    8.58200  103.86849    1.00000  123.04598   -0.18463  121.34675    0.00000    0.00012    0.00008    0.00029
    8.58480  103.86751    1.00000  126.21959   -0.21520  121.33708   -0.00839    0.00213    0.00008    0.00029
    8.58760  103.86649    1.00000  108.83046   -0.04779  121.32748    0.00839    0.00176    0.00008    0.00029
    8.59040  103.86548    1.00000   88.79337    0.14511  121.31778    0.00839    0.00074    0.00018    0.00029
    8.59320  103.86442    1.00000   78.32973    0.24585  121.30810   -0.00839    0.00012    0.00008    0.00029
    8.59600  103.86336    1.00000  110.40293   -0.06296  121.29832   -0.00839    0.00012    0.00008    0.00029
    8.59880  103.86229    1.00000   51.84892    0.50079  121.28867    0.00839    0.00023    0.00008    0.00029
    8.60160  103.86131    1.00000   62.33240    0.39985  121.27898    0.00000    0.00021    0.00008    0.00029
    8.60440  103.86019    1.00000   95.92817    0.07637  121.26926    0.00840    0.00021    0.00008    0.00029
    8.60720  103.85910    1.00000  103.16955    0.00664  121.25957    0.00000    0.00165    0.00008    0.00029
    8.61000  103.85793    1.00000   97.07407    0.06532  121.24984   -0.01680    0.00012    0.00008    0.00029
    8.61280  103.85695    1.00000   80.65061    0.22345  121.24017    0.00000    0.00012    0.00019    0.00029
    8.61560  103.85585    1.00000  104.86156   -0.00968  121.23046    0.00000    0.00012    0.00057    0.00034
    8.61840  103.85476    1.00000  104.93192   -0.01037  121.22067    0.00000    0.00134    0.00008    0.00029
    8.62120  103.85363    1.00000   98.41570    0.05236  121.21093    0.00841    0.00125    0.00008    0.00029
    8.62400  103.85256    1.00000   78.40257    0.24506  121.20123   -0.00841    0.00114    0.00008    0.00029
    8.62680  103.85153    1.00000  107.81358   -0.03815  121.19149    0.00841    0.00176    0.00008    0.00029
    8.62960  103.85028    1.00000   71.12669    0.31510  121.18172    0.00000    0.00114    0.00008    0.00039
    8.63240  103.84919    1.00000   94.39128    0.09107  121.17197    0.00000    0.00125    0.00008    0.00029
    8.63520  103.84814    1.00000  105.64928   -0.01734  121.16226    0.00000    0.00224    0.00008    0.00029
    8.63800  103.84693    1.00000  135.87766   -0.30844  121.15247    0.00000    0.00096    0.00008    0.00029
    8.64080  103.84587    1.00000   94.74831    0.08761  121.14269    0.00842    0.00140    0.00008    0.00057
    8.64360  103.84466    1.00000   99.31821    0.04359  121.13291    0.00000    0.00013    0.00008    0.00029
    8.64640  103.84350    1.00000  121.95478   -0.17441  121.12313    0.00000    0.00013    0.00008    0.00029
    8.64920  103.84245    1.00000   99.35770    0.04319  121.11341   -0.01684    0.00119    0.00008    0.00029
    8.65200  103.84112    1.00000  103.09314    0.00720  121.10352   -0.00842    0.00013    0.00024    0.00029
    8.65480  103.84010    1.00000   86.02096    0.17160  121.09380    0.00842    0.00053    0.00009    0.00029
    8.65760  103.83886    1.00000  102.98836    0.00819  121.08395    0.00000    0.00013    0.00010    0.00029
    8.66040  103.83767    1.00000   95.98566    0.07562  121.07413   -0.00842    0.00013    0.00013    0.00029
    8.66320  103.83649    1.00000   93.65833    0.09802  121.06435    0.00000    0.00134    0.00018    0.00030
    8.66600  103.83524    1.00000  112.22948   -0.08084  121.05454    0.00843    0.00154    0.00013    0.00029
    8.66880  103.83403    1.00000   91.41278    0.11963  121.04465    0.00000    0.00107    0.00043    0.00029
    8.67160  103.83289    1.00000  108.88843   -0.04869  121.03491    0.00000    0.00013    0.00008    0.00031
    8.67440  103.83158    1.00000  106.24940   -0.02329  121.02505    0.00843    0.00013    0.00008    0.00029
    8.67720  103.83039    1.00000  102.09907    0.01667  121.01522    0.00000    0.00013    0.00008    0.00029
    8.68000  103.82920    1.00000  101.01628    0.02709  121.00540    0.00000    0.00013    0.00008    0.00029
    8.68280  103.82803    1.00000   89.21455    0.14075  120.99556   -0.00844    0.00013    0.00008    0.00029
    8.68560  103.82674    1.00000  105.42307   -0.01538  120.98569    0.00000    0.00065    0.00008    0.00029
    8.68840  103.82552    1.00000  119.25340   -0.14859  120.97587    0.00000    0.00150    0.00008    0.00029
    8.69120  103.82428    1.00000  120.68346   -0.16238  120.96598    0.00000    0.00013    0.00008    0.00029
    8.69400  103.82305    1.00000  128.59676   -0.23861  120.95616    0.00844    0.00013    0.00008    0.00029
    8.69680  103.82169    1.00000   80.68293    0.22287  120.94630   -0.00844    0.00128    0.00008    0.00029
    8.69960  103.82054    1.00000  100.93649    0.02778  120.93645    0.00844    0.00095    0.00008    0.00029
    8.70240  103.81918    1.00000  117.35284   -0.13036  120.92648   -0.00845    0.00013    0.00008    0.00029
    8.70520  103.81781    1.00000   69.63958    0.32921  120.91663   -0.00845    0.00081    0.00008    0.00029
    8.70800  103.81662    1.00000   99.69793    0.03967  120.90678    0.00000    0.00101    0.00008    0.00029
    8.71080  103.81540    1.00000  104.70033   -0.00852  120.89688    0.00845    0.00013    0.00008    0.00029
    8.71360  103.81400    1.00000   88.23393    0.15008  120.88698   -0.00845    0.00083    0.00012    0.00029
    8.71640  103.81269    1.00000  102.66628    0.01104  120.87704    0.00000    0.00198    0.00008    0.00029
    8.71920  103.81144    1.00000  113.45895   -0.09293  120.86716   -0.00845    0.00059    0.00008    0.00029
    8.72200  103.81015    1.00000   92.63576    0.10764  120.85726   -0.00845    0.00013    0.00008    0.00029
    8.72480  103.80878    1.00000   87.08319    0.16112  120.84733    0.00000    0.00063    0.00070    0.00029
    8.72760  103.80743    1.00000   96.66568    0.06880  120.83742    0.00000    0.00066    0.00008    0.00029
    8.73040  103.80605    1.00000  134.06358   -0.29148  120.82744   -0.00846    0.00171    0.00026    0.00029
    8.73320  103.80480    1.00000  103.98684   -0.00175  120.81760    0.00000    0.00013    0.00008    0.00029
    8.73600  103.80341    1.00000  106.48077   -0.02579  120.80760    0.00000    0.00170    0.00017    0.00051
    8.73880  103.80207    1.00000  126.00382   -0.21389  120.79768    0.00846    0.00013    0.00008    0.00029
    8.74160  103.80075    1.00000  110.09679   -0.06066  120.78774    0.00846    0.00013    0.00008    0.00029
    8.74440  103.79938    1.00000  113.27242   -0.09126  120.77778   -0.01693    0.00222    0.00008    0.00029
    8.74720  103.79802    1.00000   80.83156    0.22126  120.76785    0.00847    0.00085    0.00031    0.00029
    8.75000  103.79656    1.00000   78.85967    0.24025  120.75788   -0.00847    0.00045    0.00008    0.00029
    8.75280  103.79522    1.00000  132.74228   -0.27889  120.74792    0.00000    0.00013    0.00014    0.00053
    8.75560  103.79388    1.00000  105.94370   -0.02071  120.73799    0.00000    0.00121    0.00008    0.00029
    8.75840  103.79244    1.00000  107.73764   -0.03801  120.72798    0.00847    0.00013    0.00008    0.00030
    8.76120  103.79102    1.00000   99.48125    0.04152  120.71797    0.00847    0.00084    0.00008    0.00030
    8.76400  103.78969    1.00000   89.02648    0.14224  120.70805    0.00848    0.00013    0.00015    0.00030
    8.76680  103.78831    1.00000  104.96273   -0.01132  120.69810    0.00000    0.00147    0.00008    0.00030
    8.76960  103.78684    1.00000  111.13401   -0.07079  120.68803   -0.00848    0.00013    0.00008    0.00035
    8.77240  103.78544    1.00000  127.22993   -0.22589  120.67808    0.00848    0.00013    0.00008    0.00030
    8.77520  103.78398    1.00000  109.27952   -0.05295  120.66805    0.00000    0.00223    0.00008    0.00030
    8.77800  103.78250    1.00000   77.58029    0.25247  120.65801    0.00000    0.00079    0.00009    0.00030
    8.78080  103.78124    1.00000   87.69183    0.15503  120.64809    0.00000    0.00013    0.00010    0.00030
    8.78360  103.77966    1.00000   97.02514    0.06509  120.63804   -0.00849    0.00110    0.00008    0.00030
    8.78640  103.77822    1.00000  106.02332   -0.02163  120.62803   -0.00849    0.00178    0.00008    0.00030
    8.78920  103.77679    1.00000  108.15644   -0.04220  120.61800    0.00849    0.00013    0.00008    0.00030
    8.79200  103.77534    1.00000   83.78114    0.19267  120.60796    0.00000    0.00131    0.00008    0.00030
    8.79480  103.77390    1.00000  109.52100   -0.05538  120.59796    0.00000    0.00013    0.00012    0.00030
    8.79760  103.77242    1.00000   66.80930    0.35619  120.58794    0.00000    0.00013    0.00008    0.00030
    8.80040  103.77097    1.00000   85.67936    0.17434  120.57788   -0.01699    0.00103    0.00008    0.00030
    8.80320  103.76945    1.00000   79.55720    0.23333  120.56783   -0.00850    0.00146    0.00008    0.00030
    8.80600  103.76795    1.00000   97.42141    0.06116  120.55776   -0.00850    0.00111    0.00008    0.00030
    8.80880  103.76649    1.00000  111.27398   -0.07235  120.54771    0.00850    0.00013    0.00011    0.00031
    8.81160  103.76501    1.00000   93.85432    0.09551  120.53770    0.00000    0.00013    0.00008    0.00030
    8.81440  103.76347    1.00000   87.91837    0.15270  120.52763    0.00000    0.00013    0.00019    0.00030
    8.81720  103.76196    1.00000   91.71999    0.11605  120.51754   -0.00850    0.00154    0.00008    0.00030
    8.82000  103.76045    1.00000  121.50880   -0.17105  120.50743    0.00000    0.00013    0.00010    0.00030
    8.82280  103.75891    1.00000  100.72182    0.02927  120.49738    0.00000    0.00013    0.00008    0.00030
    8.82560  103.75740    1.00000   83.93025    0.19109  120.48731    0.00851    0.00069    0.00010    0.00030
    8.82840  103.75587    1.00000  105.87533   -0.02043  120.47723    0.00851    0.00111    0.00008    0.00030
    8.83120  103.75429    1.00000  117.28276   -0.13039  120.46711    0.00000    0.00013    0.00008    0.00030
    8.83400  103.75275    1.00000  130.50362   -0.25783  120.45699    0.00000    0.00013    0.00008    0.00030
    8.83680  103.75124    1.00000  105.99811   -0.02166  120.44694    0.00851    0.00255    0.00008    0.00030
    8.83960  103.74973    1.00000   91.51841    0.11789  120.43684   -0.00851    0.00013    0.00008    0.00030
    8.84240  103.74815    1.00000   85.72375    0.17373  120.42672   -0.00852    0.00013    0.00008    0.00030
    8.84520  103.74651    1.00000   97.43464    0.06084  120.41660    0.00000    0.00013    0.00008    0.00030
    8.84800  103.74496    1.00000   90.35526    0.12906  120.40648    0.00852    0.00013    0.00008    0.00030
    8.85080  103.74333    1.00000   82.64954    0.20333  120.39632    0.00000    0.00080    0.00008    0.00030
    8.85360  103.74184    1.00000  103.03395    0.00682  120.38623    0.00852    0.00110    0.00008    0.00030
    8.85640  103.74022    1.00000   97.63782    0.05882  120.37610    0.00852    0.00013    0.00008    0.00030
    8.85920  103.73862    1.00000   88.22171    0.14958  120.36600    0.00000    0.00123    0.00008    0.00030
    8.86200  103.73694    1.00000  129.48196   -0.24818  120.35581    0.00000    0.00179    0.00008    0.00030
    8.86480  103.73533    1.00000  101.49677    0.02158  120.34564    0.00000    0.00013    0.00012    0.00030
    8.86760  103.73377    1.00000   99.83581    0.03758  120.33554   -0.00853    0.00013    0.00008    0.00030
    8.87040  103.73217    1.00000  126.66982   -0.22112  120.32542    0.00000    0.00013    0.00008    0.00030
    8.87320  103.73054    1.00000  108.62200   -0.04716  120.31522   -0.00853    0.00207    0.00023    0.00030
    8.87600  103.72892    1.00000   59.05520    0.43068  120.30511   -0.00853    0.00111    0.00059    0.00030
    8.87880  103.72727    1.00000  116.09447   -0.11923  120.29488    0.01707    0.00013    0.00008    0.00030
    8.88160  103.72567    1.00000   93.14642    0.10199  120.28477    0.00854    0.00133    0.00017    0.00030
    8.88440  103.72404    1.00000  109.25236   -0.05330  120.27459    0.00000    0.00110    0.00008    0.00030
    8.88720  103.72231    1.00000  109.32386   -0.05401  120.26441    0.00000    0.00243    0.00024    0.00041
    8.89000  103.72063    1.00000  110.39037   -0.06430  120.25417    0.00854    0.00063    0.00008    0.00038
    8.89280  103.71902    1.00000  116.45170   -0.12276  120.24402   -0.00854    0.00013    0.00033    0.00030
    8.89560  103.71733    1.00000  101.14043    0.02485  120.23385    0.00000    0.00159    0.00008    0.00030
    8.89840  103.71568    1.00000  117.86834   -0.13646  120.22364    0.00000    0.00013    0.00008    0.00030
    8.90120  103.71401    1.00000   82.83241    0.20134  120.21342    0.00000    0.00134    0.00020    0.00030
    8.90400  103.71229    1.00000  119.25396   -0.14985  120.20326   -0.00855    0.00189    0.00008    0.00030
    8.90680  103.71062    1.00000  135.45985   -0.30613  120.19303    0.00855    0.00242    0.00008    0.00030
    8.90960  103.70890    1.00000  132.00511   -0.27284  120.18278    0.00000    0.00072    0.00008    0.00030
    8.91240  103.70725    1.00000  107.83504   -0.03980  120.17258    0.00855    0.00013    0.00010    0.00030
    8.91520  103.70557    1.00000  111.10479   -0.07135  120.16241    0.01711    0.00013    0.00008    0.00030
    8.91800  103.70385    1.00000  119.85831   -0.15577  120.15217    0.00855    0.00013    0.00019    0.00030
    8.92080  103.70207    1.00000   96.45611    0.06987  120.14191   -0.00856    0.00129    0.00034    0.00030
    8.92360  103.70042    1.00000  119.51005   -0.15245  120.13174    0.00000    0.00013    0.00015    0.00030
    8.92640  103.69871    1.00000   76.78951    0.25949  120.12151    0.01712    0.00105    0.00008    0.00030
    8.92920  103.69696    1.00000  110.24804   -0.06318  120.11123    0.00000    0.00013    0.00008    0.00030
    8.93200  103.69520    1.00000  123.55165   -0.19149  120.10100    0.00856    0.00013    0.00008    0.00030
    8.93480  103.69337    1.00000  112.40582   -0.08402  120.09068    0.00000    0.00013    0.00032    0.00030
    8.93760  103.69167    1.00000   89.76119    0.13435  120.08048    0.00000    0.00013    0.00008    0.00030
    8.94040  103.68990    1.00000   99.70834    0.03840  120.07021   -0.01713    0.00013    0.00008    0.00030
    8.94320  103.68812    1.00000  132.29491   -0.27589  120.05994   -0.00857    0.00013    0.00034    0.00030
    8.94600  103.68639    1.00000   95.21716    0.08168  120.04971    0.00857    0.00029    0.00031    0.00031
    8.94880  103.68465    1.00000  104.24117   -0.00537  120.03944   -0.00857    0.00013    0.00008    0.00031
    8.95160  103.68291    1.00000  102.62088    0.01024  120.02917    0.00857    0.00244    0.00084    0.00031
    8.95440  103.68107    1.00000  117.23215   -0.13070  120.01891    0.00857    0.00047    0.00008    0.00031
    8.95720  103.67926    1.00000   80.48063    0.22375  120.00857    0.01715    0.00013    0.00045    0.00031
    8.96000  103.67745    1.00000  114.40373   -0.10346  119.99831   -0.01715    0.00076    0.00038    0.00031
    8.96280  103.67569    1.00000  122.88720   -0.18530  119.98800    0.00000    0.00165    0.00008    0.00031
